pool_name,factor,source_family,source_project,category,screening_gate,promotion_decision,promotion_reason,upstream_role,judgement_role,research_included,downstream_default_included,judgement_label,judgement_reason,source_policy,expected_direction,consensus_direction,consensus_direction_sign,direction_agreement_count,direction_observation_count,direction_agreement_ratio,primary_mean_ic,max_abs_mean_ic,max_abs_qlib_ir,max_abs_ann_alpha,coverage,missing_rate,valid_rows,total_rows,metric_value_count,alphalens_status,jqfactor_status,qlib_status,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,judgement_issue_tags,license,compute_adapter,frame_diagnostic_selected,portfolio_smoke_selected,horizon_pair_count,horizon_consistent_count,horizon_consistency_ratio,frame_status,valid_rows_frame,total_rows_frame,coverage_frame,missing_rate_frame,strongest_corr_factor,strongest_corr,strongest_abs_corr,mean_spearman_liquidity_value,liquidity_value_date_count,mean_spearman_liquidity_bucket,liquidity_bucket_date_count,mean_spearman_tradability_score,tradability_score_date_count,high_liquidity_z_mean,low_liquidity_z_mean,high_minus_low_liquidity_z,max_abs_tradability_exposure,high_redundancy_watch,high_tradability_exposure_watch,horizon_unstable_watch,diagnostic_label
multi_source_judgement_v1,alpha360_VWAP31,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0709970399295305,0.0709970399295306,8.81376364683518,0.1434142502906867,0.9931979683998332,0.0068020316001666,88193.0,88797.0,18.0,pass,partial_pass,pass,0.0672705854075056,0.0709970399295305,0.0672705854075056,0.0709970399295306,6.908860594863554,8.81376364683518,0.1058968021723343,0.1434142502906867,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP32,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0734734904128415,0.0734734904128416,9.01846291887349,0.1514510504237254,0.9932317533249996,0.0067682466750003,88196.0,88797.0,18.0,pass,partial_pass,pass,0.0687119056689247,0.0734734904128415,0.0687119056689247,0.0734734904128416,7.056734416095411,9.01846291887349,0.1113483129738528,0.1514510504237254,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP33,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0749981083913377,0.0749981083913378,8.930703179706505,0.1599621953528807,0.9932767998918882,0.0067232001081117,88200.0,88797.0,18.0,pass,partial_pass,pass,0.0683801679257408,0.0749981083913377,0.0683801679257408,0.0749981083913378,6.978827139122621,8.930703179706505,0.1146542016214255,0.1599621953528807,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP34,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0753287124653805,0.0753287124653805,8.599267743920432,0.1627660289299837,0.9932767998918882,0.0067232001081117,88200.0,88797.0,18.0,pass,partial_pass,pass,0.0671376008205808,0.0753287124653805,0.0671376008205809,0.0753287124653804,6.7553908924040496,8.599267743920432,0.1147116446646105,0.1627660289299837,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP35,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0755808162833879,0.0755808162833879,8.42375397379826,0.1638138395685331,0.9932880615336104,0.0067119384663896,88201.0,88797.0,18.0,pass,partial_pass,pass,0.0662392806559412,0.0755808162833879,0.0662392806559412,0.0755808162833879,6.618580908760444,8.42375397379826,0.1173845163451723,0.1638138395685331,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP55,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0752321069264403,0.0757186597806658,7.376917133793087,0.1246634575461917,0.9931979683998332,0.0068020316001666,88193.0,88797.0,18.0,pass,partial_pass,pass,0.0757186597806657,0.0752321069264403,0.0757186597806658,0.0752321069264403,6.703489494557598,7.376917133793087,0.1246634575461917,0.0943073582653004,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP56,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0743616740565296,0.0752109127661665,7.355214078632037,0.1233031234726427,0.9931529218329448,0.0068470781670552,88189.0,88797.0,18.0,pass,partial_pass,pass,0.0752109127661665,0.0743616740565296,0.0752109127661665,0.0743616740565296,6.590816640406943,7.355214078632037,0.1233031234726427,0.0924138298814964,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP57,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0741440616767777,0.0741440616767777,7.390142022595872,0.119393705938857,0.9931191369077784,0.0068808630922215,88186.0,88797.0,18.0,pass,partial_pass,pass,0.0741192797689306,0.0741440616767777,0.0741192797689306,0.0741440616767777,6.490401254195113,7.390142022595872,0.119393705938857,0.0910205815619638,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP58,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0734133005268026,0.0734133005268026,7.334772056395074,0.1152171300766402,0.993085351982612,0.0069146480173879,88183.0,88797.0,18.0,pass,partial_pass,pass,0.0727845311283492,0.0734133005268026,0.0727845311283492,0.0734133005268026,6.356178407081668,7.334772056395074,0.1152171300766402,0.0886712739497594,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP59,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.072277487929866,0.0722774879298661,7.279645268384113,0.1097690347446886,0.993085351982612,0.0069146480173879,88183.0,88797.0,18.0,pass,partial_pass,pass,0.0712820846220271,0.072277487929866,0.0712820846220271,0.0722774879298661,6.262155667707895,7.279645268384113,0.1097690347446886,0.0845265107294148,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP8,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0178932883256629,0.0339913590312245,3.8094789820878736,0.0245973608755163,0.993783573769384,0.0062164262306159,88245.0,88797.0,18.0,pass,partial_pass,pass,0.0339913590312245,0.0178932883256629,0.0339913590312245,0.0178932883256629,3.8094789820878736,2.40669989526177,0.0245973608755163,-0.022005791773294,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_VWAP9,alpha360,qlib_alpha360,alpha360_vwap_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0224163626106184,0.0355928926454336,4.100502608195304,0.0300247180049448,0.9936259107852744,0.0063740892147257,88231.0,88797.0,18.0,pass,partial_pass,pass,0.0355928926454336,0.0224163626106184,0.0355928926454336,0.0224163626106184,4.100502608195304,3.0920286612383605,0.0300247180049448,-0.0050660174838306,,MIT,qlib_expression_adapter_pending,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,ta_trend_adx,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,negative,-1,6,6,1.0,-0.0490107616352892,0.0490107616352892,7.480528716965965,0.0653354568712839,0.967394879022786,0.032605120977214,20591.0,21285.0,18.0,pass,partial_pass,pass,-0.0342691380199129,-0.0490107616352892,-0.0342691380199129,-0.0490107616352892,-3.945321011170959,-7.480528716965965,-0.0161849947766091,-0.0653354568712839,,MIT,factor_research.ta_source.compute_ta_features,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,ta_trend_vortex_ind_pos,ta,ta,ta_trend,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0341700061816078,0.0341700061816078,3.9148667707817646,0.1468247030663569,0.9066008926474044,0.0933991073525957,19297.0,21285.0,18.0,pass,partial_pass,pass,0.0080882330332163,0.0341700061816078,0.0080882330332163,0.0341700061816078,0.5982673673839215,3.9148667707817646,0.1468247030663569,0.0962588589434552,,MIT,factor_research.ta_source.compute_ta_features,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,ta_volume_sma_em,ta,ta,ta_volume,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,consistent_signal_probe,passes_consistent_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0385261737848575,0.0385261737848575,4.532766753144434,0.1646497878727231,0.9066008926474044,0.0933991073525957,19297.0,21285.0,18.0,pass,partial_pass,pass,0.0067097206452555,0.0385261737848575,0.0067097206452555,0.0385261737848575,0.5160944031913532,4.532766753144434,0.1552149603449517,0.1646497878727231,,MIT,factor_research.ta_source.compute_ta_features,False,False,3,3,1.0,,,,,,,,,,,,,,,,,,,False,False,False,metric_only_probe
multi_source_judgement_v1,alpha360_CLOSE41,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0805867694923192,0.0805867694923192,8.214771461670896,0.1507991323264614,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0730730757227816,0.0805867694923192,0.0730730757227816,0.0805867694923192,6.874850015494052,8.214771461670896,0.1460084607596083,0.1507991323264614,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88223.0,88797.0,0.9935358176514972,0.006464182348502767,alpha360_VWAP41,0.9962581845105863,0.9962581845105863,-0.23776371217223474,40.0,-0.24003933084919965,40.0,-0.15194949188283005,40.0,-0.21528671679440947,0.24196086499897654,-0.457247581793386,0.24003933084919965,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE43,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0811301014251004,0.0811301014251004,8.064945377570686,0.1464258021101818,0.993592125860108,0.006407874139892,88228.0,88797.0,18.0,pass,partial_pass,pass,0.0736706115896187,0.0811301014251004,0.0736706115896186,0.0811301014251004,6.955834820266304,8.064945377570686,0.1463321721679846,0.1464258021101818,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88228.0,88797.0,0.9935921258601079,0.006407874139892078,alpha360_VWAP43,0.996347645514611,0.996347645514611,-0.24103702966202203,40.0,-0.24197975452151735,40.0,-0.15273198019814746,40.0,-0.22150711823957242,0.24185270469024314,-0.4633598229298156,0.24197975452151735,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE44,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0823388192820673,0.0823388192820674,8.162218882177005,0.1486758082194741,0.99360338750183,0.00639661249817,88229.0,88797.0,18.0,pass,partial_pass,pass,0.074390204545371,0.0823388192820673,0.0743902045453709,0.0823388192820674,7.002554982814458,8.162218882177005,0.1486758082194741,0.1448396369464339,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88229.0,88797.0,0.99360338750183,0.006396612498170029,alpha360_VWAP44,0.9965007352458276,0.9965007352458276,-0.24339619119476968,40.0,-0.24396189893705666,40.0,-0.15787535942154546,40.0,-0.22134346063453475,0.2471051708180685,-0.46844863145260324,0.24396189893705666,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE45,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0835184485940177,0.0835184485940177,8.199196567249302,0.1486716581488278,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0747379969135363,0.0835184485940177,0.0747379969135364,0.0835184485940176,6.979241907581074,8.199196567249302,0.1486716581488278,0.1436260504977502,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88227.0,88797.0,0.9935808642183858,0.006419135781614238,alpha360_VWAP45,0.9968450494066504,0.9968450494066504,-0.24961357470692747,40.0,-0.24766592003813423,40.0,-0.16428382199566244,40.0,-0.22223413562688146,0.2532858953454191,-0.47552003097230056,0.24961357470692747,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE46,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0835278156943347,0.0835278156943347,8.147477928292815,0.1462206353955562,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.074098726920799,0.0835278156943347,0.0740987269207991,0.0835278156943347,6.876191875118731,8.147477928292815,0.1462206353955562,0.1425350845839714,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88226.0,88797.0,0.9935696025766636,0.006430397423336398,alpha360_VWAP46,0.9967940410216193,0.9967940410216193,-0.2469462159306109,40.0,-0.24537358018893674,40.0,-0.16186032039731696,40.0,-0.2216779389330224,0.251869636325134,-0.4735475752581564,0.2469462159306109,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE47,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0816901703225719,0.0816901703225719,7.952610042672274,0.1425087711546986,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0733185455189729,0.0816901703225719,0.0733185455189729,0.0816901703225719,6.740516133756613,7.952610042672274,0.1425087711546986,0.1373726638674315,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88223.0,88797.0,0.9935358176514972,0.006464182348502767,alpha360_VWAP47,0.9968582078119045,0.9968582078119045,-0.25061952170292007,40.0,-0.24865607391726824,40.0,-0.16539178279300398,40.0,-0.22329488306741901,0.2544151391264228,-0.4777100221938418,0.25061952170292007,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_CLOSE48,alpha360,qlib_alpha360,alpha360_close_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0808842173397982,0.0808842173397982,7.911678231521424,0.1394131876787103,0.993513294368053,0.0064867056319469,88221.0,88797.0,18.0,pass,partial_pass,pass,0.0732702531777992,0.0808842173397982,0.0732702531777993,0.0808842173397982,6.744175036460073,7.911678231521424,0.1394131876787103,0.1325083516706053,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88221.0,88797.0,0.993513294368053,0.006486705631946976,alpha360_VWAP48,0.9969795074474458,0.9969795074474458,-0.25622250507390515,40.0,-0.2540662620971666,40.0,-0.16992326908159563,40.0,-0.2259619184316648,0.25606669751019495,-0.48202861594185975,0.25622250507390515,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH40,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.082375946199256,0.0823759461992561,8.588899215747885,0.1582331602452389,0.9934682478011644,0.0065317521988355,88217.0,88797.0,18.0,pass,partial_pass,pass,0.0734130552056205,0.082375946199256,0.0734130552056205,0.0823759461992561,6.970456702053609,8.588899215747885,0.152143967481388,0.1582331602452389,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88217.0,88797.0,0.9934682478011645,0.006531752198835505,alpha360_VWAP40,0.995514863624536,0.995514863624536,-0.2272606518865259,40.0,-0.22925744935072617,40.0,-0.14374527851580346,40.0,-0.20484272626085423,0.22800359455759098,-0.4328463208184452,0.22925744935072617,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH41,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0832576314394586,0.0832576314394586,8.556907244500394,0.1559448188956993,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0736865932032004,0.0832576314394586,0.0736865932032003,0.0832576314394586,6.928325138822579,8.556907244500394,0.1505097974642624,0.1559448188956993,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88223.0,88797.0,0.9935358176514972,0.006464182348502767,alpha360_VWAP41,0.9951997225603237,0.9951997225603237,-0.22817159964905093,40.0,-0.23046496517962162,40.0,-0.14587352544888205,40.0,-0.205968167176461,0.23170216003538532,-0.4376703272118463,0.23046496517962162,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH42,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0829474661552783,0.0829474661552783,8.44014637972608,0.1522897581192008,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.0740411769352622,0.0829474661552783,0.0740411769352622,0.0829474661552783,7.018636624883369,8.44014637972608,0.1495180597350307,0.1522897581192008,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88226.0,88797.0,0.9935696025766636,0.006430397423336398,alpha360_VWAP42,0.9950621282954887,0.9950621282954887,-0.232529283118937,40.0,-0.23384828364268362,40.0,-0.14804649481960114,40.0,-0.21194259845558747,0.23256133950382077,-0.44450393795940824,0.23384828364268362,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH43,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0838448811624365,0.0838448811624365,8.41050903919293,0.1524684113419783,0.993592125860108,0.006407874139892,88228.0,88797.0,18.0,pass,partial_pass,pass,0.0743976597888384,0.0838448811624365,0.0743976597888383,0.0838448811624365,7.04235370754688,8.41050903919293,0.1524429744447604,0.1524684113419783,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88228.0,88797.0,0.9935921258601079,0.006407874139892078,alpha360_VWAP43,0.9955682482302266,0.9955682482302266,-0.2318546431249402,40.0,-0.23254988228749154,40.0,-0.14686044594012926,40.0,-0.21146142390434225,0.23209292771874557,-0.4435543516230878,0.23254988228749154,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH44,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0847796638480437,0.0847796638480437,8.460896551559358,0.1538640769730392,0.99360338750183,0.00639661249817,88229.0,88797.0,18.0,pass,partial_pass,pass,0.0744566456409231,0.0847796638480437,0.074456645640923,0.0847796638480437,6.997881114268211,8.460896551559358,0.1538640769730392,0.150332275558588,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88229.0,88797.0,0.99360338750183,0.006396612498170029,alpha360_VWAP44,0.9954520525649034,0.9954520525649034,-0.2336162818407354,40.0,-0.2337511211787497,40.0,-0.15132374590525605,40.0,-0.20991279197978355,0.2365424155431967,-0.44645520752298024,0.2337511211787497,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH45,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0855827653825404,0.0855827653825404,8.470425841293844,0.1522331876926825,0.9935808642183858,0.0064191357816142,88227.0,88797.0,18.0,pass,partial_pass,pass,0.0745253668101697,0.0855827653825404,0.0745253668101696,0.0855827653825404,6.9528969293387695,8.470425841293844,0.1522331876926825,0.1491530724355176,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88227.0,88797.0,0.9935808642183858,0.006419135781614238,alpha360_VWAP45,0.9955230707184816,0.9955230707184816,-0.23882209090598533,40.0,-0.23737665827927149,40.0,-0.15687344956083427,40.0,-0.21354086535720054,0.2426060557352833,-0.45614692109248384,0.23882209090598533,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH46,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0849001951802502,0.0849001951802502,8.38191826386579,0.1502241505413002,0.9935696025766636,0.0064303974233363,88226.0,88797.0,18.0,pass,partial_pass,pass,0.0742611185520928,0.0849001951802502,0.0742611185520928,0.0849001951802502,6.899384209844763,8.38191826386579,0.1502241505413002,0.1453963978664525,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88226.0,88797.0,0.9935696025766636,0.006430397423336398,alpha360_VWAP46,0.9959455266121032,0.9959455266121032,-0.23818308868959912,40.0,-0.2369447894747775,40.0,-0.15645036493010667,40.0,-0.21295521429235809,0.24242985081466223,-0.4553850651070203,0.23818308868959912,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH47,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0837515281964406,0.0837515281964407,8.256176650926305,0.1472117349127915,0.9935358176514972,0.0064641823485027,88223.0,88797.0,18.0,pass,partial_pass,pass,0.0738581349671574,0.0837515281964406,0.0738581349671574,0.0837515281964407,6.796432786849143,8.256176650926305,0.1472117349127915,0.1404042479829428,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88223.0,88797.0,0.9935358176514972,0.006464182348502767,alpha360_VWAP47,0.9959852799938921,0.9959852799938921,-0.23936293601302375,40.0,-0.23737652386237035,40.0,-0.15778546123758966,40.0,-0.21181991347669954,0.24113770717665606,-0.4529576206533556,0.23936293601302375,True,False,False,portfolio_smoke_probe
multi_source_judgement_v1,alpha360_HIGH48,alpha360,qlib_alpha360,alpha360_high_window,strict_screening_input,promoted,required_pass_allowed_partials_only,monitor,new_source_alpha_probe,True,False,strong_signal_probe,passes_strong_ic_qlib_ir_direction_rules,new_source_research_probe_rules,watch,positive,1,6,6,1.0,0.0826806540896031,0.0826806540896031,8.193271341261012,0.1441333481284767,0.993513294368053,0.0064867056319469,88221.0,88797.0,18.0,pass,partial_pass,pass,0.0735667412071771,0.0826806540896031,0.0735667412071771,0.082680654089603,6.76126185558148,8.193271341261012,0.1441333481284767,0.1350311297084823,,MIT,qlib_expression_adapter_pending,True,True,3,3,1.0,available,88221.0,88797.0,0.993513294368053,0.006486705631946976,alpha360_VWAP48,0.9958237779139888,0.9958237779139888,-0.24670057767694634,40.0,-0.2450951603823428,40.0,-0.16380816962705108,40.0,-0.21645910775058236,0.24442333867570457,-0.46088244642628695,0.24670057767694634,True,False,False,portfolio_smoke_probe
