outer_split_id,policy_id,factor,feature_order,source_family,stability_role,correctness_pass,data_qualified,cluster_id,is_representative,representative_score,inclusion_reason,decision_authority,selection_authorized,strategy_v2_authorized
split_001,all_existing_stable_core,alpha360_OPEN7,317,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN8,318,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_OPEN9,319,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME14,320,alpha360,stable_core,True,True,cluster_026,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME15,321,alpha360,stable_core,True,True,cluster_026,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME16,322,alpha360,stable_core,True,True,cluster_026,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME17,323,alpha360,stable_core,True,True,cluster_026,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME18,324,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME19,325,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME20,326,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME21,327,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME22,328,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME23,329,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME24,330,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME25,331,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME26,332,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME27,333,alpha360,stable_core,True,True,cluster_025,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME28,334,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME29,335,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME30,336,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME31,337,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME32,338,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME33,339,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME34,340,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME35,341,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME36,342,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME37,343,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME38,344,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME39,345,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME40,346,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME41,347,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME42,348,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME43,349,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME44,350,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME45,351,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME46,352,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME47,353,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME48,354,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME49,355,alpha360,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME50,356,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME51,357,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME52,358,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME53,359,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME54,360,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME55,361,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME56,362,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME57,363,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME58,364,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VOLUME59,365,alpha360,stable_core,True,True,cluster_027,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP10,366,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP11,367,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP12,368,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP13,369,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP14,370,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP15,371,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP16,372,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP17,373,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP18,374,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP19,375,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP20,376,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP21,377,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP22,378,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP23,379,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP24,380,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP25,381,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP26,382,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP27,383,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP28,384,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP29,385,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP3,386,alpha360,stable_core,True,True,cluster_019,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP34,387,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP35,388,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP36,389,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP37,390,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP38,391,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP39,392,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP4,393,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP40,394,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP41,395,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP42,396,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP43,397,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP44,398,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP45,399,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP46,400,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP47,401,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP48,402,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP49,403,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP5,404,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP50,405,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP51,406,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP52,407,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP53,408,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP54,409,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP55,410,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP56,411,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP57,412,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP58,413,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP59,414,alpha360,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP6,415,alpha360,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP7,416,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP8,417,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,alpha360_VWAP9,418,alpha360,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,amplitude_20,419,project_basic,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,corr_ret_volume_20,420,project_basic,stable_core,True,True,cluster_039,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,downside_std_20,421,project_basic,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ret_10,422,project_basic,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ret_20,423,project_basic,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ret_5,424,project_basic,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,rev_20_exclude_5,425,project_basic,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,rev_5,426,project_basic,stable_core,True,True,cluster_019,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,std_20,427,project_basic,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,volume_ratio_5_20,428,project_basic,stable_core,True,True,cluster_026,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_ppo_signal,429,ta,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_pvo,430,ta,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_pvo_signal,431,ta,stable_core,True,True,cluster_028,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_roc,432,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_stoch,433,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_tsi,434,ta,stable_core,True,True,cluster_033,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_momentum_uo,435,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_adx_neg,436,ta,stable_core,True,True,cluster_033,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_adx_pos,437,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_aroon_down,438,ta,stable_core,True,True,cluster_032,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_aroon_ind,439,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_aroon_up,440,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_cci,441,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_kst_sig,442,ta,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_macd,443,ta,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_macd_signal,444,ta,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_trix,445,ta,stable_core,True,True,cluster_036,False,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_vortex_ind_diff,446,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_trend_vortex_ind_neg,447,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volatility_bbp,448,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volatility_bbw,449,ta,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volatility_dcp,450,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volatility_dcw,451,ta,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volatility_kcw,452,ta,stable_core,True,True,cluster_003,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_001,all_existing_stable_core,ta_volume_fi,453,ta,stable_core,True,True,cluster_033,False,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CNTP10,0,alpha158,stable_core,True,True,cluster_026,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CNTP5,1,alpha158,stable_core,True,True,cluster_022,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CORD10,2,alpha158,stable_core,True,True,cluster_038,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CORD20,3,alpha158,stable_core,True,True,cluster_032,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CORD5,4,alpha158,stable_core,True,True,cluster_033,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_CORR5,5,alpha158,stable_core,True,True,cluster_035,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_HIGH0,6,alpha158,stable_core,True,True,cluster_006,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_IMAX10,7,alpha158,stable_core,True,True,cluster_027,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_IMAX20,8,alpha158,stable_core,True,True,cluster_028,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_IMAX60,9,alpha158,stable_core,True,True,cluster_021,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_IMIN5,10,alpha158,stable_core,True,True,cluster_023,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_KLEN,11,alpha158,stable_core,True,True,cluster_005,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_KLOW,12,alpha158,stable_core,True,True,cluster_008,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_KUP,13,alpha158,stable_core,True,True,cluster_007,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_LOW0,14,alpha158,stable_core,True,True,cluster_011,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_MIN10,15,alpha158,stable_core,True,True,cluster_024,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_STD10,16,alpha158,stable_core,True,True,cluster_004,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_VMA60,17,alpha158,stable_core,True,True,cluster_018,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_VSTD5,18,alpha158,stable_core,True,True,cluster_045,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_VSUMD20,19,alpha158,stable_core,True,True,cluster_016,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha158_VSUMD60,20,alpha158,stable_core,True,True,cluster_017,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha360_HIGH34,21,alpha360,stable_core,True,True,cluster_020,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,alpha360_LOW1,22,alpha360,stable_core,True,True,cluster_012,True,1.0,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
split_002,all_existing_stable_core,amount_cv_20,23,project_basic,stable_core,True,True,cluster_042,True,0.8666666666666666,existing_stable_core_and_frozen_data_qualified,diagnostic_only,False,False
